		HLT_Ele22_eta2p1_WPLoose_Gsf_LooseIsoPFTau20_SingleL1_v3	TAU,HIG		L1_SingleIsoEG20er||L1_SingleIsoEG22er||L1_SingleEG40		
		HLT_Ele22_eta2p1_WPLoose_Gsf_v4	TAU,HIG		L1_SingleIsoEG20er||L1_SingleIsoEG22er||L1_SingleEG40		
		HLT_Ele23_CaloIdL_TrackIdL_IsoVL_PFJet30_v4	SUSY		L1_SingleEG15		
		HLT_Ele23_CaloIdL_TrackIdL_IsoVL_v4	HIG		L1_SingleEG18||L1_SingleEG24		
		HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v4	SUSY		L1_SingleEG15		
		HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v4	HIG		L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24||L1_DoubleEG_22_12||L1_DoubleEG_18_17		
		HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_v4	HIG		L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24||L1_DoubleEG_22_12||L1_DoubleEG_18_17		
		HLT_Ele23_WPLoose_Gsf_WHbbBoost_v3	null		L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er||L1_SingleIsoEG24||L1_SingleIsoEG26		
		HLT_Ele23_WPLoose_Gsf_v4	SMP/Top/Higgs (?)		L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er||L1_SingleIsoEG24||L1_SingleIsoEG26		
		HLT_Ele24_eta2p1_WPLoose_Gsf_LooseIsoPFTau20_SingleL1_v2	TAU,HIG		L1_SingleIsoEG22er||L1_SingleIsoEG24er||L1_SingleEG40		
		HLT_Ele24_eta2p1_WPLoose_Gsf_LooseIsoPFTau20_v2	TAU,HIG		L1_IsoEG22er_Tau20er_dEta_Min0p2		
		HLT_Ele24_eta2p1_WPLoose_Gsf_v2	TAU,HIG		L1_SingleIsoEG22er||L1_SingleIsoEG24er||L1_SingleEG40		
		HLT_Ele25_WPTight_Gsf_v2	EGM		L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er||L1_SingleIsoEG24||L1_SingleIsoEG26		
		HLT_Ele25_eta2p1_WPLoose_Gsf_v2	EGM		L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er		
		HLT_Ele25_eta2p1_WPTight_Gsf_v2	EGM		L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er		
		HLT_Ele27_HighEta_Ele20_Mass55_v2	ECAL DPG		L1_SingleEG40||L1_DoubleEG_22_10||L1_DoubleEG_22_12||L1_DoubleEG_18_17||L1_DoubleEG_24_17		
		HLT_Ele27_WPLoose_Gsf_WHbbBoost_v3	null		L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er||L1_SingleIsoEG24||L1_SingleIsoEG26		
		HLT_Ele27_WPLoose_Gsf_v2	Egamma /Top /SMP (?)/Higgs (?)		L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er||L1_SingleIsoEG24||L1_SingleIsoEG26		
		HLT_Ele27_WPTight_Gsf_v2	EGM		L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er||L1_SingleIsoEG24||L1_SingleIsoEG26		
		HLT_Ele27_eta2p1_WPLoose_Gsf_DoubleMediumIsoPFTau32_Trk1_eta2p1_Reg_v2	TAU,HIG,EXO		L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er		
		HLT_Ele27_eta2p1_WPLoose_Gsf_DoubleMediumIsoPFTau35_Trk1_eta2p1_Reg_v3	TAU,HIG,EXO		L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er		
		HLT_Ele27_eta2p1_WPLoose_Gsf_DoubleMediumIsoPFTau40_Trk1_eta2p1_Reg_v4	TAU,HIG,EXO		L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er		
		HLT_Ele27_eta2p1_WPLoose_Gsf_HT200_v3	ttH,Signal trigger for single electron+jets final state.		L1_EG27er_HTT200||L1_HTT280||L1_HTT300		
		HLT_Ele27_eta2p1_WPLoose_Gsf_LooseIsoPFTau20_SingleL1_v2	TAU,HIG		L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er		
		HLT_Ele27_eta2p1_WPLoose_Gsf_v3	EGM		L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er		
		HLT_Ele27_eta2p1_WPTight_Gsf_v3	Egamma		L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er		
		HLT_Ele30WP60_Ele8_Mass55_v3	EGM		L1_SingleEG40||L1_SingleIsoEG24||L1_SingleIsoEG22er		
		HLT_Ele30WP60_SC4_Mass55_v4	HIG		L1_SingleEG40||L1_SingleIsoEG24||L1_SingleIsoEG22er		
		HLT_Ele32_eta2p1_WPLoose_Gsf_LooseIsoPFTau20_SingleL1_v2	TAU,HIG		L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er		
		HLT_Ele32_eta2p1_WPTight_Gsf_v3	Egamma		L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er		
		HLT_Ele35_CaloIdVT_GsfTrkIdT_PFJet150_PFJet50_v2	B2G,,High pt unisolated lepton trigger plus jets in a boosted regime		L1_SingleEG26		
		HLT_Ele35_WPLoose_Gsf_v2	EGM		L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er||L1_SingleIsoEG24||L1_SingleIsoEG26		
		HLT_Ele45_CaloIdVT_GsfTrkIdT_PFJet200_PFJet50_v4	B2G,,High pt unisolated lepton trigger plus jets in a boosted regime		L1_SingleEG40		
		HLT_Ele45_WPLoose_Gsf_v2	EGM		L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er||L1_SingleIsoEG24||L1_SingleIsoEG26		
		HLT_Ele50_CaloIdVT_GsfTrkIdT_PFJet140_v2	B2G,,High pt unisolated lepton trigger plus jets in a boosted regime		L1_SingleEG40		
		HLT_Ele50_CaloIdVT_GsfTrkIdT_PFJet165_v2	B2G,,High pt unisolated lepton trigger plus jets in a boosted regime		L1_SingleEG40		
		HLT_Ele50_IsoVVVL_PFHT400_v1	SUSY,electron+hadronic		(L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320)	AND	(L1_SingleEG5)
		HLT_Ele8_CaloIdL_TrackIdL_IsoVL_PFJet30_v2	SUSY		L1_SingleEG10||L1_SingleEG5		
		HLT_Ele8_CaloIdM_TrackIdM_PFJet30_v4	SUSY		L1_SingleEG10||L1_SingleEG5		
		HLT_FullTracks_Multiplicity100_v2	FSQ,HIN		L1_ETT35_BptxAND		
		HLT_FullTracks_Multiplicity130_v2	FSQ,HIN		L1_ETT50_BptxAND		
		HLT_FullTracks_Multiplicity150_v2	FSQ,HIN		L1_ETT60_BptxAND		
		HLT_FullTracks_Multiplicity80_v2	FSQ,HIN		L1_MinimumBiasHF0_OR_BptxAND		
		HLT_GlobalRunHPDNoise_v4	null		L1_SingleJetC20_NotBptxOR		
		HLT_HISinglePhoton10_v3	HIN		L1_SingleEG2_BptxAND		
		HLT_HISinglePhoton15_v3	HIN		L1_SingleEG2_BptxAND		
		HLT_HISinglePhoton20_v3	HIN		L1_SingleEG2_BptxAND		
		HLT_HISinglePhoton40_v3	HIN		L1_SingleEG5		
		HLT_HISinglePhoton60_v3	Egamma		L1_SingleEG5		
		HLT_HT2000_v2	PPD		L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT200_DisplacedDijet40_DisplacedTrack_v2	EXO		L1_HTT160||L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT200_v2	EXO		L1_HTT160||L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT2500_v2	PPD		L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT250_DisplacedDijet40_DisplacedTrack_v3	EXO		L1_HTT160||L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT275_v2	EXO		L1_HTT160||L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT325_v2	EXO		L1_HTT160||L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT350_DisplacedDijet40_DisplacedTrack_v3	EXO		L1_HTT160||L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT350_DisplacedDijet40_Inclusive_v2	EXO		L1_HTT160||L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT350_DisplacedDijet80_DisplacedTrack_v3	EXO		L1_HTT160||L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT350_DisplacedDijet80_Tight_DisplacedTrack_v3	EXO		L1_HTT160||L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT400_DisplacedDijet40_Inclusive_v3	EXO		L1_HTT160||L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT410to430_v2	EXO		L1_HTT200||L1_HTT240||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT425_v2	EXO		L1_HTT160||L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT430to450_v2	EXO		L1_HTT200||L1_HTT240||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT450to470_v2	EXO		L1_HTT200||L1_HTT240||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT470to500_v2	EXO		L1_HTT200||L1_HTT240||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT500_DisplacedDijet40_Inclusive_v3	EXO		L1_HTT160||L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT500to550_v2	EXO		L1_HTT200||L1_HTT240||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT550_DisplacedDijet40_Inclusive_v3	EXO		L1_HTT160||L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT550to650_v2	EXO		L1_HTT200||L1_HTT240||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT575_v2	EXO		L1_HTT160||L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT650_DisplacedDijet80_Inclusive_v3	EXO		L1_HTT160||L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT650_v3	EXO		L1_HTT200||L1_HTT240||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HT750_DisplacedDijet80_Inclusive_v3	EXO		L1_HTT160||L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_HcalNZS_v3	null		L1_SingleEG5||L1_SingleEG24||L1_SingleJet35||L1_SingleJet60||L1_SingleMuOpen||L1_ZeroBias		
		HLT_HcalPhiSym_v3	null		L1_SingleEG5||L1_SingleEG24||L1_SingleMuOpen		
		HLT_IsoMu16_eta2p1_MET30_LooseIsoPFTau50_Trk30_eta2p1_v2	HIG,TAU. EXO		L1_Mu10er_ETM30||L1_Mu14er_ETM30		
		HLT_IsoMu16_eta2p1_MET30_v2	HIG,TAU		L1_Mu10er_ETM30||L1_Mu14er_ETM30		
		HLT_IsoMu17_eta2p1_LooseIsoPFTau20_SingleL1_v5	TAU,HIG		L1_SingleMu16er		
		HLT_IsoMu17_eta2p1_LooseIsoPFTau20_v5	TAU,HIG		L1_Mu16er_Tau20er		
		HLT_IsoMu18_v3	SMP/Top/Higgs (?)/Muon		L1_SingleMu16		
		HLT_IsoMu19_eta2p1_LooseIsoPFTau20_SingleL1_v2	TAU,HIG		L1_SingleMu18er||L1_SingleMu20er		
		HLT_IsoMu19_eta2p1_LooseIsoPFTau20_v2	TAU,HIG		L1_Mu18er_Tau20er		
		HLT_IsoMu19_eta2p1_MediumIsoPFTau32_Trk1_eta2p1_Reg_v2	null		L1_Mu18er_IsoTau26er||L1_Mu20er_IsoTau26er		
		HLT_IsoMu20_v4	SMP,muon		L1_SingleMu18		
		HLT_IsoMu21_eta2p1_LooseIsoPFTau20_SingleL1_v2	TAU,HIG		L1_SingleMu20er||L1_SingleMu22er		
		HLT_IsoMu21_eta2p1_MediumIsoPFTau32_Trk1_eta2p1_Reg_v2	null		L1_Mu18er_IsoTau26er||L1_Mu20er_IsoTau26er		
		HLT_IsoMu22_eta2p1_v2	TAU,HIG		L1_SingleMu20er		
		HLT_IsoMu22_v3	SMP/Top/Higgs (?)/Muon		L1_SingleMu20		
		HLT_IsoMu24_v2	SMP/Top/Higgs (?)/Muon		L1_SingleMu22		
		HLT_IsoMu27_v4	SMP		L1_SingleMu22||L1_SingleMu25		
		HLT_IsoTkMu18_v3	SMP,muon		L1_SingleMu16		
		HLT_IsoTkMu20_v5	SMP,muon		L1_SingleMu18		
		HLT_IsoTkMu22_eta2p1_v2	SMP,muon		L1_SingleMu20er		
		HLT_IsoTkMu22_v3	SMP,muon		L1_SingleMu20		
		HLT_IsoTkMu24_v2	SMP,muon		L1_SingleMu22		
		HLT_IsoTkMu27_v4	SMP		L1_SingleMu22||L1_SingleMu25		
		HLT_IsoTrackHB_v2	null		L1_SingleJet60		
		HLT_IsoTrackHE_v2	null		L1_SingleJet60		
		HLT_JetE30_NoBPTX3BX_v2	EXO		L1_SingleJetC20_NotBptxOR_3BX		
		HLT_JetE30_NoBPTX_v3	EXO		L1_SingleJetC20_NotBptxOR		
		HLT_JetE50_NoBPTX3BX_v2	EXO		L1_SingleJetC32_NotBptxOR_3BX||L1_SingleJetC36_NotBptxOR_3BX		
		HLT_JetE70_NoBPTX3BX_v2	EXO		L1_SingleJetC32_NotBptxOR_3BX||L1_SingleJetC36_NotBptxOR_3BX		
		HLT_L1BeamGasMinus_v1	null		L1_BeamGasMinus		
		HLT_L1BeamGasPlus_v1	null		L1_BeamGasPlus		
		HLT_L1BptxMinus_v1	null		L1_BptxMinus		
		HLT_L1BptxPlus_v1	null		L1_BptxPlus		
		HLT_L1BptxXOR_v1	null		L1_BptxXOR		
		HLT_L1FatEvents_v1	null		(none)		
		HLT_L1MinimumBiasHF_AND_v2	null		L1_MinimumBiasHF0_AND_BptxAND		
		HLT_L1MinimumBiasHF_OR_v2	null		L1_MinimumBiasHF0_OR_BptxAND		
		HLT_L1NotBptxOR_v1	null		L1_NotBptxOR		
		HLT_L1SingleMu16_v2	muon,description		L1_SingleMu16		
		HLT_L1SingleMuOpen_DT_v3	null		L1_SingleMuOpen		
		HLT_L1SingleMuOpen_v3	null		L1_SingleMuOpen		
		HLT_L1_TripleJet_VBF_v5	HIG (Hbb)		L1_TripleJet_84_68_48_VBF||L1_TripleJet_88_72_56_VBF||L1_TripleJet_92_76_64_VBF||L1_HTT280||L1_HTT300||L1_HTT320||L1_SingleJet170||L1_SingleJet180||L1_SingleJet200||L1_DoubleJetC100||L1_DoubleJetC112||L1_DoubleJetC120		
		HLT_L2DoubleMu23_NoVertex_v3	EXO		L1_DoubleMu_11_4||L1_DoubleMu_12_5		
		HLT_L2DoubleMu28_NoVertex_2Cha_Angle2p5_Mass10_v3	EXO		L1_DoubleMu_11_4||L1_DoubleMu_12_5		
		HLT_L2DoubleMu38_NoVertex_2Cha_Angle2p5_Mass10_v3	EXO		L1_DoubleMu_11_4||L1_DoubleMu_12_5		
		HLT_L2Mu10_NoVertex_NoBPTX3BX_v2	EXO		L1_SingleMuOpen_NotBptxOR_3BX		
		HLT_L2Mu10_NoVertex_NoBPTX_v3	EXO		L1_SingleMuOpen_NotBptxOR		
		HLT_L2Mu10_v2	muon,description		L1_SingleMu22		
		HLT_L2Mu35_NoVertex_3Sta_NoBPTX3BX_v2	EXO		L1_SingleMuOpen_NotBptxOR_3BX		
		HLT_L2Mu40_NoVertex_3Sta_NoBPTX3BX_v2	EXO		L1_SingleMuOpen_NotBptxOR_3BX		
		HLT_LooseIsoPFTau50_Trk30_eta2p1_MET110_v2	null		L1_ETM80||L1_ETM90||L1_ETM100		
		HLT_LooseIsoPFTau50_Trk30_eta2p1_MET120_v2	HIG,TAU. EXO		L1_ETM80||L1_ETM90||L1_ETM100		
		HLT_LooseIsoPFTau50_Trk30_eta2p1_MET80_v2	TAU,HIG		L1_ETM50||L1_ETM60||L1_ETM70		
		HLT_LooseIsoPFTau50_Trk30_eta2p1_MET90_v2	null		L1_ETM80||L1_ETM90||L1_ETM100		
		HLT_LooseIsoPFTau50_Trk30_eta2p1_v4	HIG,TAU,EXO		L1_QuadJetC36_Tau52		
		HLT_MET200_v2	Exotica (monojet)		L1_ETM50||L1_ETM60||L1_ETM70||L1_ETM80||L1_ETM90||L1_ETM100||L1_ETM120		
		HLT_MET250_v2	PPD		L1_ETM60||L1_ETM70||L1_ETM80||L1_ETM90||L1_ETM100||L1_ETM120		
		HLT_MET300_v2	PPD		L1_ETM60||L1_ETM70||L1_ETM80||L1_ETM90||L1_ETM100||L1_ETM120		
		HLT_MET600_v2	PPD,AlCa		L1_ETM60||L1_ETM70		
		HLT_MET60_IsoTrk35_Loose_v2	EXO-Disappearing Tracks		L1_ETM50||L1_ETM60||L1_ETM70		
		HLT_MET700_v2	PPD,AlCa		L1_ETM60||L1_ETM70		
		HLT_MET75_IsoTrk50_v3	EXO-Disappearing Tracks		L1_ETM60||L1_ETM70		
		HLT_MET90_IsoTrk50_v3	EXO-Disappearing Tracks		L1_ETM60||L1_ETM70||L1_ETM80		
		HLT_MonoCentralPFJet80_PFMETNoMu100_PFMHTNoMu100_IDTight_v2	EXO		L1_ETM50||L1_ETM60||L1_ETM60_Jet60_dPhi_Min0p4||L1_DoubleJetC60_ETM60||L1_ETM70||L1_ETM80||L1_ETM90||L1_ETM100		
		HLT_MonoCentralPFJet80_PFMETNoMu110_PFMHTNoMu110_IDTight_v2	EXO		L1_ETM50||L1_ETM60||L1_ETM60_Jet60_dPhi_Min0p4||L1_DoubleJetC60_ETM60||L1_ETM70||L1_ETM80||L1_ETM90||L1_ETM100		
		HLT_MonoCentralPFJet80_PFMETNoMu120_PFMHTNoMu120_IDTight_v2	EXO		L1_ETM50||L1_ETM60||L1_ETM60_Jet60_dPhi_Min0p4||L1_DoubleJetC60_ETM60||L1_ETM70||L1_ETM80||L1_ETM90||L1_ETM100		
		HLT_MonoCentralPFJet80_PFMETNoMu90_PFMHTNoMu90_IDTight_v2	EXO		L1_ETM50||L1_ETM60||L1_ETM60_Jet60_dPhi_Min0p4||L1_DoubleJetC60_ETM60||L1_ETM70||L1_ETM80||L1_ETM90||L1_ETM100		
		HLT_Mu10_CentralPFJet30_BTagCSV_p13_v2	null		L1_Jet32_DoubleMu_10_0_dPhi_Jet_Mu0_Max0p4_dPhi_Mu_Mu_Min1p0		
		HLT_Mu10_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT350_PFMETNoMu60_v2	null		L1_Mu6_HTT200		
		HLT_Mu12_Photon25_CaloIdL_L1ISO_v4	HIG,For Dalitz (h->gamma gamma*> gamma mu+mu)		L1_Mu5_IsoEG18		
		HLT_Mu12_Photon25_CaloIdL_L1OR_v4	HIG,For Dalitz (h->gamma gamma*> gamma mu+mu)		L1_Mu5_EG20||L1_MU20_EG15		
		HLT_Mu12_Photon25_CaloIdL_v4	HIG,For Dalitz (h->gamma gamma*> gamma mu+mu)		L1_Mu5_EG20||L1_MU20_EG15		
		HLT_Mu14er_PFMET100_v2	JME,SUSY		L1_Mu10er_ETM30||L1_Mu14er_ETM30		
		HLT_Mu15_IsoVVVL_BTagCSV_p067_PFHT400_v2	SUSY,electron+hadronic		(L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320)	AND	(L1_SingleMuOpen)
		HLT_Mu15_IsoVVVL_PFHT350_PFMET50_v3	SUSY,electron+hadronic		(L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320)	AND	(L1_SingleMuOpen)
		HLT_Mu15_IsoVVVL_PFHT350_v3	SUSY,electron+hadronic		(L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320)	AND	(L1_SingleMuOpen)
		HLT_Mu15_IsoVVVL_PFHT400_PFMET50_v1	SUSY,electron+hadronic		(L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320)	AND	(L1_SingleMuOpen)
		HLT_Mu15_IsoVVVL_PFHT400_v1	SUSY,electron+hadronic		(L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320)	AND	(L1_SingleMuOpen)
		HLT_Mu15_IsoVVVL_PFHT600_v4	SUSY,electron+hadronic		(L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320)	AND	(L1_SingleMuOpen)
		HLT_Mu16_TkMu0_dEta18_Onia_v3	BPH		L1_SingleMu14er||L1_SingleMu16		
		HLT_Mu16_TkMu0_dEta18_Phi_v3	BPH		L1_SingleMu14er||L1_SingleMu16		
		HLT_Mu16_eta2p1_MET30_v2	HIG,TAU		L1_Mu14er_ETM30		
		HLT_Mu17_Mu8_DZ_v3	Muon		L1_DoubleMu_11_4||L1_DoubleMu_12_5		
		HLT_Mu17_Mu8_SameSign_DZ_v2	null		L1_DoubleMu_11_4||L1_DoubleMu_12_5		
		HLT_Mu17_Mu8_SameSign_v2	null		L1_DoubleMu_11_4||L1_DoubleMu_12_5		
		HLT_Mu17_Mu8_v2	Muon		L1_DoubleMu_11_4||L1_DoubleMu_12_5		
		HLT_Mu17_Photon22_CaloIdL_L1ISO_v2	HIG		L1_Mu5_IsoEG18		
		HLT_Mu17_Photon30_CaloIdL_L1ISO_v4	HIG		L1_Mu5_IsoEG18		
		HLT_Mu17_Photon35_CaloIdL_L1ISO_v4	EXO,DisplacedSUSY		L1_Mu5_IsoEG18		
		HLT_Mu17_TkMu8_DZ_v3	Muon		L1_DoubleMu_11_4||L1_DoubleMu_12_5		
		HLT_Mu17_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v4	HIG		L1_Mu12_EG10		
		HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v3	Muon		L1_DoubleMu_11_4||L1_DoubleMu_12_5		
		HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v3	Muon		L1_DoubleMu_11_4||L1_DoubleMu_12_5		
		HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_DZ_v3	Muon		L1_DoubleMu_11_4||L1_DoubleMu_12_5		
		HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v3	Muon		L1_DoubleMu_11_4||L1_DoubleMu_12_5		
		HLT_Mu17_TrkIsoVVL_v3	muon,SUS		L1_SingleMu10_LowQ		
		HLT_Mu17_v3	SUSY		L1_SingleMu10_LowQ		
		HLT_Mu20_Mu10_DZ_v2	Higgs		L1_DoubleMu_11_4||L1_DoubleMu_12_5		
		HLT_Mu20_Mu10_SameSign_DZ_v2	Higgs		L1_DoubleMu_11_4||L1_DoubleMu_12_5		
		HLT_Mu20_Mu10_SameSign_v1	Higgs		L1_DoubleMu_11_4||L1_DoubleMu_12_5		
		HLT_Mu20_Mu10_v2	Higgs		L1_DoubleMu_11_4||L1_DoubleMu_12_5		
		HLT_Mu20_v3	SMP		L1_SingleMu18		
		HLT_Mu23NoFiltersNoVtx_Photon23_CaloIdL_v3	EXO-Disappearing Tracks		L1_Mu5_EG20||L1_MU20_EG15		
		HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v4	HIG		L1_Mu20_EG10		
		HLT_Mu23_TrkIsoVVL_Ele8_CaloIdL_TrackIdL_IsoVL_v2	SUS + others		(L1_SingleMu20er||L1_SingleMu22||L1_SingleMu25)	AND	(L1_SingleEG5)
		HLT_Mu24_eta2p1_v3	SMP,EXO		L1_SingleMu20er||L1_SingleMu22		
		HLT_Mu25_TkMu0_dEta18_Onia_v3	BPH		L1_SingleMu20||L1_SingleMu22||L1_SingleMu25||L1_SingleMu20er		
		HLT_Mu27_Ele37_CaloIdL_GsfTrkIdVL_v2	null		L1_SingleMu16||L1_SingleMu25		
		HLT_Mu27_TkMu8_v3	EXO-Disappearing Tracks		L1_SingleMu22||L1_SingleMu25		
		HLT_Mu27_v3	SMP		L1_SingleMu22||L1_SingleMu25		
		HLT_Mu28NoFiltersNoVtxDisplaced_Photon28_CaloIdL_v3	EXO-Disappearing Tracks		L1_Mu5_EG20||L1_MU20_EG15		
		HLT_Mu28NoFiltersNoVtx_CentralCaloJet40_v3	EXO-Disappearing Tracks		L1_SingleMu22||L1_SingleMu25		
		HLT_Mu28NoFiltersNoVtx_DisplacedJet40_Loose_v3	EXO-Disappearing Tracks		L1_SingleMu22||L1_SingleMu25		
		HLT_Mu300_v2	EXO-Disappearing Tracks		L1_SingleMu22||L1_SingleMu25||L1_SingleMu30		
		HLT_Mu30_Ele30_CaloIdL_GsfTrkIdVL_v4	EXO-Disappearing Tracks		L1_SingleMu22||L1_SingleMu25||L1_MU20_EG15||L1_Mu5_EG20		
		HLT_Mu30_TkMu11_v3	EXO-Disappearing Tracks		L1_SingleMu22||L1_SingleMu25		
		HLT_Mu30_eta2p1_PFJet150_PFJet50_v2	B2G,,High pt unisolated lepton trigger plus jets in a boosted regime		L1_SingleMu16er||L1_SingleMu20er		
		HLT_Mu33NoFiltersNoVtxDisplaced_DisplacedJet50_Loose_v3	EXO,A path which requires one displaced muon(dxy > 0.01cm) and one loose displaced jet(at most 2 prompt jet with dxy<0.2)		L1_SingleMu22||L1_SingleMu25		
		HLT_Mu33NoFiltersNoVtxDisplaced_DisplacedJet50_Tight_v3	EXO-Disappearing Tracks		L1_SingleMu22||L1_SingleMu25		
		HLT_Mu33NoFiltersNoVtxDisplaced_Photon33_CaloIdL_v3	EXO-Disappearing Tracks		L1_Mu5_EG20||L1_MU20_EG15		
		HLT_Mu350_v2	PPD		L1_SingleMu22||L1_SingleMu25||L1_SingleMu30		
		HLT_Mu37_Ele27_CaloIdL_GsfTrkIdVL_v2	EXO		L1_SingleMu16||L1_SingleMu25		
		HLT_Mu38NoFiltersNoVtxDisplaced_DisplacedJet60_Loose_v3	EXO,Backup path which requires one displaced muon(dxy > 0.01cm) and one loose displaced jet(at most 2 prompt jet with dxy<0.2)		L1_SingleMu22||L1_SingleMu25		
