Prescale	Path	Group	Primary dataset	Total			HLTPhysics			
1	HLT_DoubleMediumIsoPFTau32_Trk1_eta2p1_Reg_v2	TAU,HIG,EXO	OnlineMonitor,Tau	43.2131818993	±	6.37143607091	43.2131818993	±	6.37143607091	
1	HLT_PFMET170_NoiseCleaned_v4	JME	OnlineMonitor,MET	1.87883399562	±	1.32853625903	1.87883399562	±	1.32853625903	
1	HLT_MET75_IsoTrk50_v3	EXO-Disappearing Tracks	OnlineMonitor,MET	0.0	±	0	0.0	±	0	
1	HLT_Ele12_CaloIdM_TrackIdM_PFJet30_v4	SUSY	OnlineMonitor,DoubleEG	0.0	±	0	0.0	±	0	
1	HLT_MET250_v2	PPD	OnlineMonitor,MET	0.939416997811	±	0.939416997811	0.939416997811	±	0.939416997811	
1	HLT_Mu38NoFiltersNoVtx_Photon38_CaloIdL_v3	EXO-Disappearing Tracks	OnlineMonitor,MuonEG	0.939416997811	±	0.939416997811	0.939416997811	±	0.939416997811	
1	HLT_VBF_DisplacedJet40_TightID_Hadronic_v3	EXO	OnlineMonitor,DisplacedJet	2.81825099343	±	1.6271179697	2.81825099343	±	1.6271179697	
1	HLT_Ele17_CaloIdL_TrackIdL_IsoVL_v3	HIG	OnlineMonitor,DoubleEG	20.6671739518	±	4.40625629158	20.6671739518	±	4.40625629158	
1	HLT_Mu7p5_L2Mu2_Upsilon_v3	BPH	OnlineMonitor,MuOnia	0.0	±	0	0.0	±	0	
1	HLT_PFHT650_WideJetMJJ950DEtaJJ1p5_v4	EXO	OnlineMonitor,JetHT	2.81825099343	±	1.6271179697	2.81825099343	±	1.6271179697	
1	HLT_Mu20_Mu10_DZ_v2	Higgs	OnlineMonitor,DoubleMuon	1.87883399562	±	1.32853625903	1.87883399562	±	1.32853625903	
1	HLT_DiPFJetAve25_HFJEC_v2	null	OnlineMonitor,FSQJets	0.0	±	0	0.0	±	0	
1	HLT_PFMET170_NotCleaned_v2	null	OnlineMonitor,MET	8.4547529803	±	2.81825099343	8.4547529803	±	2.81825099343	
1	HLT_Mu20_Mu10_SameSign_DZ_v2	Higgs	OnlineMonitor,DoubleMuon	1.87883399562	±	1.32853625903	1.87883399562	±	1.32853625903	
1	HLT_Mu15_IsoVVVL_BTagCSV_p067_PFHT400_v2	SUSY,electron+hadronic	OnlineMonitor,SingleMuon	0.939416997811	±	0.939416997811	0.939416997811	±	0.939416997811	
1	HLT_FullTracks_Multiplicity150_v2	FSQ,HIN	OnlineMonitor,HighMultiplicityEOF	0.0	±	0	0.0	±	0	
1	HLT_Mu12_Photon25_CaloIdL_L1OR_v4	HIG	OnlineMonitor,MuonEG	2.81825099343	±	1.6271179697	2.81825099343	±	1.6271179697	
1	HLT_Dimuon0_Phi_Barrel_v3	BPH	OnlineMonitor,MuOnia	9.39416997811	±	2.97069738576	9.39416997811	±	2.97069738576	
1	HLT_PFHT475_v3	null	OnlineMonitor,JetHT	2.81825099343	±	1.6271179697	2.81825099343	±	1.6271179697	
1	HLT_Ele32_eta2p1_WPLoose_Gsf_LooseIsoPFTau20_SingleL1_v2	TAU,HIG	OnlineMonitor,SingleElectron	2.81825099343	±	1.6271179697	2.81825099343	±	1.6271179697	
1	HLT_Dimuon13_PsiPrime_v3	BPH	OnlineMonitor,Charmonium	0.939416997811	±	0.939416997811	0.939416997811	±	0.939416997811	
1	HLT_L2Mu35_NoVertex_3Sta_NoBPTX3BX_v2	EXO	OnlineMonitor,NoBPTX	11.2730039737	±	3.25423593941	11.2730039737	±	3.25423593941	
1	HLT_Dimuon20_Jpsi_v3	BPH	OnlineMonitor,Charmonium	9.39416997811	±	2.97069738576	9.39416997811	±	2.97069738576	
1	HLT_Photon165_HE10_v4	Egamma	OnlineMonitor,SinglePhoton	6.57591898468	±	2.4854637536	6.57591898468	±	2.4854637536	
1	HLT_TkMu50_v1	EXO,SMP,muon	OnlineMonitor,SingleMuon	0.0	±	0	0.0	±	0	
1	HLT_Dimuon0_Jpsi_Muon_v3	BPH	OnlineMonitor,Charmonium	7.51533598249	±	2.65707251806	7.51533598249	±	2.65707251806	
1	HLT_Dimuon13_Upsilon_v3	BPH	OnlineMonitor,MuOnia	2.81825099343	±	1.6271179697	2.81825099343	±	1.6271179697	
1	HLT_AK4CaloJet40_v3	HIN	OnlineMonitor,HINCaloJets	0.0	±	0	0.0	±	0	
1	HLT_L1SingleMuOpen_DT_v3	null	OnlineMonitor,Commissioning	0.0	±	0	0.0	±	0	
1	HLT_DoubleJet90_Double30_DoubleBTagCSV_p087_v2	HIG (Hbb)	OnlineMonitor,BTagCSV	1.87883399562	±	1.32853625903	1.87883399562	±	1.32853625903	
1	HLT_PFJet40_v5	SMP, BTV	OnlineMonitor,JetHT	0.0	±	0	0.0	±	0	
1	HLT_DoubleEle33_CaloIdL_v2	EXO	OnlineMonitor,DoubleEG	9.39416997811	±	2.97069738576	9.39416997811	±	2.97069738576	
1	HLT_AK8DiPFJet250_200_TrimMass30_BTagCSV_p20_v2	B2G	OnlineMonitor,JetHT	19.727756954	±	4.3049495016	19.727756954	±	4.3049495016	
1	HLT_DiPFJetAve40_v3	JME	OnlineMonitor,HLTMonitor,JetHT	0.0	±	0	0.0	±	0	
1	HLT_L2DoubleMu23_NoVertex_v3	EXO	OnlineMonitor,DoubleMuon	0.0	±	0	0.0	±	0	
1	HLT_PFHT200_DiPFJetAve90_PFAlphaT0p57_v3	SUSY	OnlineMonitor,HTMHT	6.57591898468	±	2.4854637536	6.57591898468	±	2.4854637536	
1	HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq500_v2	HIG (Hbb)	OnlineMonitor,HLTMonitor,BTagCSV	3.75766799124	±	1.87883399562	3.75766799124	±	1.87883399562	
1	HLT_DoubleIsoMu17_eta2p1_v4	TAU,HIG	OnlineMonitor,SingleMuon	3.75766799124	±	1.87883399562	3.75766799124	±	1.87883399562	
1	HLT_DoubleJetsC100_SingleBTagCSV_p026_v2	Higgs	OnlineMonitor,BTagCSV	4.69708498906	±	2.10060026632	4.69708498906	±	2.10060026632	
1	HLT_AK4CaloJet80_v3	HIN	OnlineMonitor,HINCaloJets	0.0	±	0	0.0	±	0	
1	HLT_DoubleEle37_Ele27_CaloIdL_GsfTrkIdVL_v2	EXO	OnlineMonitor,DoubleEG	4.69708498906	±	2.10060026632	4.69708498906	±	2.10060026632	
1	HLT_IsoMu19_eta2p1_LooseIsoPFTau20_SingleL1_v2	TAU,HIG	OnlineMonitor,SingleMuon	3.75766799124	±	1.87883399562	3.75766799124	±	1.87883399562	
1	HLT_DoubleJetsC112_DoubleBTagCSV_p014_DoublePFJetsC112MaxDeta1p6_v2	Higgs	OnlineMonitor,BTagCSV	1.87883399562	±	1.32853625903	1.87883399562	±	1.32853625903	
1	HLT_Photon36_v4	SMP	OnlineMonitor,SinglePhoton	0.0	±	0	0.0	±	0	
1	HLT_PFHT400_DiPFJetAve90_PFAlphaT0p51_v3	null	OnlineMonitor,HTMHT	3.75766799124	±	1.87883399562	3.75766799124	±	1.87883399562	
1	HLT_HISinglePhoton40_v3	HIN	OnlineMonitor,HINPhoton	0.0	±	0	0.0	±	0	
1	HLT_DoubleIsoMu17_eta2p1_noDzCut_v2	null	OnlineMonitor,SingleMuon	3.75766799124	±	1.87883399562	3.75766799124	±	1.87883399562	
1	HLT_Photon30_R9Id90_HE10_IsoM_v4	SMP	OnlineMonitor,SinglePhoton	0.939416997811	±	0.939416997811	0.939416997811	±	0.939416997811	
1	HLT_Mu8_DiEle12_CaloIdL_TrackIdL_v4	HIG	OnlineMonitor,MuonEG	1.87883399562	±	1.32853625903	1.87883399562	±	1.32853625903	
1	HLT_GlobalRunHPDNoise_v4	null	OnlineMonitor,HcalHPDNoise	0.0	±	0	0.0	±	0	
1	HLT_PFJet200_v5	SMP,BTV	OnlineMonitor,JetHT	3.75766799124	±	1.87883399562	3.75766799124	±	1.87883399562	
1	HLT_PFHT125_v2	SUS	OnlineMonitor,JetHT	4.69708498906	±	2.10060026632	4.69708498906	±	2.10060026632	
1	HLT_MET300_v2	PPD	OnlineMonitor,MET	0.939416997811	±	0.939416997811	0.939416997811	±	0.939416997811	
1	HLT_Mu8_TrkIsoVVL_v4	SUSY,muon	OnlineMonitor,DoubleMuon	0.939416997811	±	0.939416997811	0.939416997811	±	0.939416997811	
1	HLT_IsoMu19_eta2p1_MediumIsoPFTau32_Trk1_eta2p1_Reg_v2	null	OnlineMonitor,SingleMuon	0.0	±	0	0.0	±	0	
1	HLT_Physics_part3_v1	null	HLTPhysics3	148.427885654	±	11.8082885607	148.427885654	±	11.8082885607	
1	HLT_AK4CaloJet50_v3	HIN	OnlineMonitor,HINCaloJets	0.0	±	0	0.0	±	0	
1	HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT300_v5	null	OnlineMonitor,MuonEG	2.81825099343	±	1.6271179697	2.81825099343	±	1.6271179697	
1	HLT_EcalCalibration_v3	null	TestEnablesEcalHcal,TestEnablesEcalHcalDQM,EcalLaser	0.0	±	0	0.0	±	0	
1	HLT_Mu10_CentralPFJet30_BTagCSV_p13_v2	null	OnlineMonitor,DoubleMuon	1.87883399562	±	1.32853625903	1.87883399562	±	1.32853625903	
1	HLT_PFHT750_4JetPt50_v4	EXO	OnlineMonitor,JetHT	7.51533598249	±	2.65707251806	7.51533598249	±	2.65707251806	
1	HLT_Ele16_Ele12_Ele8_CaloIdL_TrackIdL_v4	HIG	OnlineMonitor,DoubleEG	0.939416997811	±	0.939416997811	0.939416997811	±	0.939416997811	
1	HLT_DoubleJet90_Double30_TripleBTagCSV_p087_v2	HIG (Hbb)	OnlineMonitor,BTagCSV	4.69708498906	±	2.10060026632	4.69708498906	±	2.10060026632	
1	HLT_HT2000_v2	PPD	OnlineMonitor,ExpressPhysics,JetHT	0.0	±	0	0.0	±	0	
1	HLT_Mu50_IsoVVVL_PFHT400_v1	SUSY,electron+hadronic	OnlineMonitor,SingleMuon	0.0	±	0	0.0	±	0	
1	HLT_IsoMu27_v4	SMP	OnlineMonitor,SingleMuon	60.1226878599	±	7.51533598249	60.1226878599	±	7.51533598249	
1	HLT_Ele32_eta2p1_WPTight_Gsf_v3	Egamma	OnlineMonitor,SingleElectron	31.9401779256	±	5.47769532344	31.9401779256	±	5.47769532344	
1	HLT_HT200_v2	EXO	OnlineMonitor,DisplacedJet	0.939416997811	±	0.939416997811	0.939416997811	±	0.939416997811	
1	HLT_PFMET500_v2	PPD,AlCa	OnlineMonitor,ExpressPhysics,MET	0.0	±	0	0.0	±	0	
1	HLT_L1BeamGasMinus_v1	null	OnlineMonitor,Commissioning	0.0	±	0	0.0	±	0	
1	HLT_DoubleMu4_PsiPrimeTrk_Displaced_v3	BPH	OnlineMonitor,Charmonium	0.939416997811	±	0.939416997811	0.939416997811	±	0.939416997811	
1	HLT_PFMET600_v2	PPD,AlCa	OnlineMonitor,ExpressPhysics,MET	0.0	±	0	0.0	±	0	
1	HLT_Ele15_IsoVVVL_PFHT350_PFMET50_v3	SUSY,electron+hadronic	OnlineMonitor,SingleElectron	1.87883399562	±	1.32853625903	1.87883399562	±	1.32853625903	
1	HLT_PFHT400_SixJet30_v4	HIG	OnlineMonitor,JetHT	7.51533598249	±	2.65707251806	7.51533598249	±	2.65707251806	
1	HLT_Ele17_Ele12_CaloIdL_TrackIdL_IsoVL_v4	HIG	OnlineMonitor,DoubleEG	4.69708498906	±	2.10060026632	4.69708498906	±	2.10060026632	
1	HLT_Mu350_v2	PPD	OnlineMonitor,ExpressPhysics,SingleMuon	0.0	±	0	0.0	±	0	
1	HLT_Photon300_NoHE_v3	HIG	OnlineMonitor,SinglePhoton	0.939416997811	±	0.939416997811	0.939416997811	±	0.939416997811	
1	HLT_MonoCentralPFJet80_PFMETNoMu120_PFMHTNoMu120_IDTight_v2	EXO	OnlineMonitor,MET	5.63650198687	±	2.30109230033	5.63650198687	±	2.30109230033	
1	HLT_Photon22_R9Id90_HE10_IsoM_v3	SMP	OnlineMonitor,SinglePhoton	1.87883399562	±	1.32853625903	1.87883399562	±	1.32853625903	
1	HLT_Mu27_v3	SMP	OnlineMonitor,SingleMuon	0.0	±	0	0.0	±	0	
1	HLT_IsoTkMu18_v3	SMP,muon	OnlineMonitor,SingleMuon	4.69708498906	±	2.10060026632	4.69708498906	±	2.10060026632	
1	HLT_Mu23_TrkIsoVVL_Ele8_CaloIdL_TrackIdL_IsoVL_v2	SUS	OnlineMonitor,MuonEG	3.75766799124	±	1.87883399562	3.75766799124	±	1.87883399562	
1	HLT_Dimuon0_Upsilon_Muon_v3	BPH	OnlineMonitor,MuOnia	3.75766799124	±	1.87883399562	3.75766799124	±	1.87883399562	
1	HLT_HT470to500_v2	EXO	OnlineMonitor,ParkingHT470to500,ParkingScoutingMonitor	46.9708498906	±	6.64268129514	46.9708498906	±	6.64268129514	
1	HLT_L1BptxPlus_v1	null	OnlineMonitor,EmptyBX	0.0	±	0	0.0	±	0	
1	HLT_L2DoubleMu28_NoVertex_2Cha_Angle2p5_Mass10_v3	EXO	OnlineMonitor,DoubleMuon	1.87883399562	±	1.32853625903	1.87883399562	±	1.32853625903	
1	HLT_L1MinimumBiasHF_AND_v2	null	OnlineMonitor,L1MinimumBias	0.0	±	0	0.0	±	0	
1	HLT_Mu30_TkMu11_v3	EXO-Disappearing Tracks	OnlineMonitor,DoubleMuon	7.51533598249	±	2.65707251806	7.51533598249	±	2.65707251806	
1	HLT_L1BptxXOR_v1	null	OnlineMonitor,Commissioning	17.8489229584	±	4.0948237593	17.8489229584	±	4.0948237593	
1	HLT_PFHT300_DiPFJetAve90_PFAlphaT0p54_v3	null	OnlineMonitor,HTMHT	5.63650198687	±	2.30109230033	5.63650198687	±	2.30109230033	
1	HLT_HT575_v2	EXO	OnlineMonitor,DisplacedJet	0.0	±	0	0.0	±	0	
1	HLT_DiPFJetAve400_v3	JME	OnlineMonitor,JetHT	0.939416997811	±	0.939416997811	0.939416997811	±	0.939416997811	
1	HLT_AK8DiPFJet250_200_TrimMass30_v2	B2G	OnlineMonitor,JetHT	0.939416997811	±	0.939416997811	0.939416997811	±	0.939416997811	
1	HLT_RsqMR240_Rsq0p09_MR200_4jet_v3	SUSY	OnlineMonitor,HTMHT	1.87883399562	±	1.32853625903	1.87883399562	±	1.32853625903	
1	HLT_Ele50_IsoVVVL_PFHT400_v1	SUSY,electron+hadronic	OnlineMonitor,SingleElectron	0.0	±	0	0.0	±	0	
1	HLT_Photon90_R9Id90_HE10_Iso40_EBOnly_VBF_v3	HIG	OnlineMonitor,SinglePhoton	0.0	±	0	0.0	±	0	
1	HLT_HT325_v2	EXO	OnlineMonitor,DisplacedJet	0.0	±	0	0.0	±	0	
1	HLT_Photon600_v2	PPD	OnlineMonitor,ExpressPhysics,SinglePhoton	0.0	±	0	0.0	±	0	
1	HLT_L2DoubleMu38_NoVertex_2Cha_Angle2p5_Mass10_v3	EXO	OnlineMonitor,DoubleMuon	1.87883399562	±	1.32853625903	1.87883399562	±	1.32853625903	
1	HLT_HT550_DisplacedDijet40_Inclusive_v3	EXO	OnlineMonitor,DisplacedJet	5.63650198687	±	2.30109230033	5.63650198687	±	2.30109230033	
1	HLT_L2Mu10_NoVertex_NoBPTX3BX_v2	EXO	OnlineMonitor,NoBPTX	0.939416997811	±	0.939416997811	0.939416997811	±	0.939416997811	
1	HLT_Mu15_IsoVVVL_PFHT350_v3	SUSY,electron+hadronic	OnlineMonitor,SingleMuon	4.69708498906	±	2.10060026632	4.69708498906	±	2.10060026632	
1	HLT_VBF_DisplacedJet40_VTightID_DisplacedTrack_v3	EXO	OnlineMonitor,DisplacedJet	0.0	±	0	0.0	±	0	
1	HLT_VBF_DisplacedJet40_VVTightID_Hadronic_v3	EXO	OnlineMonitor,DisplacedJet	0.0	±	0	0.0	±	0	
1	HLT_Mu17_TrkIsoVVL_v3	muon	OnlineMonitor,DoubleMuon	6.57591898468	±	2.4854637536	6.57591898468	±	2.4854637536	
1	HLT_Dimuon16_Jpsi_v3	BPH	OnlineMonitor,Charmonium	15.030671965	±	3.75766799124	15.030671965	±	3.75766799124	
1	HLT_IsoMu17_eta2p1_LooseIsoPFTau20_v5	TAU,HIG	OnlineMonitor,SingleMuon	4.69708498906	±	2.10060026632	4.69708498906	±	2.10060026632	
1	HLT_PFHT200_v3	null	OnlineMonitor,JetHT	1.87883399562	±	1.32853625903	1.87883399562	±	1.32853625903	
1	HLT_HT410to430_v2	EXO	OnlineMonitor,ParkingHT410to430,ParkingScoutingMonitor	49.789100884	±	6.83905897592	49.789100884	±	6.83905897592	
1	HLT_DoubleMu4_3_Bs_v3	BPH	OnlineMonitor,Charmonium	4.69708498906	±	2.10060026632	4.69708498906	±	2.10060026632	
1	HLT_Photon250_NoHE_v3	HIG	OnlineMonitor,SinglePhoton	1.87883399562	±	1.32853625903	1.87883399562	±	1.32853625903	
1	HLT_IsoMu18_v3	SMP,Top,Higgs,Muon	OnlineMonitor,SingleMuon	4.69708498906	±	2.10060026632	4.69708498906	±	2.10060026632	
1	HLT_PFHT300_v3	null	OnlineMonitor,JetHT	0.939416997811	±	0.939416997811	0.939416997811	±	0.939416997811	
1	HLT_IsoMu16_eta2p1_MET30_LooseIsoPFTau50_Trk30_eta2p1_v2	HIG,TAU. EXO	OnlineMonitor,SingleMuon	0.939416997811	±	0.939416997811	0.939416997811	±	0.939416997811	
1	HLT_LooseIsoPFTau50_Trk30_eta2p1_v4	HIG,TAU,EXO	OnlineMonitor,Tau	14.0912549672	±	3.63834638767	14.0912549672	±	3.63834638767	
1	HLT_Mu15_IsoVVVL_PFHT400_v1	SUSY,electron+hadronic	OnlineMonitor,SingleMuon	0.0	±	0	0.0	±	0	
1	HLT_Mu7p5_Track3p5_Upsilon_v3	BPH	OnlineMonitor,MuOnia	0.939416997811	±	0.939416997811	0.939416997811	±	0.939416997811	
1	HLT_DoubleMu8_Mass8_PFHT300_v5	null	OnlineMonitor,DoubleMuon	0.939416997811	±	0.939416997811	0.939416997811	±	0.939416997811	
1	HLT_Mu23NoFiltersNoVtx_Photon23_CaloIdL_v3	EXO-Disappearing Tracks	OnlineMonitor,MuonEG	0.0	±	0	0.0	±	0	
1	HLT_DiPFJetAve60_HFJEC_v4	null	OnlineMonitor,JetHT	1.87883399562	±	1.32853625903	1.87883399562	±	1.32853625903	
1	HLT_Mu17_Mu8_v2	Muon	OnlineMonitor,DoubleMuon	0.939416997811	±	0.939416997811	0.939416997811	±	0.939416997811	
1	HLT_DoubleMu18NoFiltersNoVtx_v3	EXO	OnlineMonitor,DoubleMuon	0.0	±	0	0.0	±	0	
1	HLT_Ele50_CaloIdVT_GsfTrkIdT_PFJet165_v2	B2G	OnlineMonitor,SingleElectron	4.69708498906	±	2.10060026632	4.69708498906	±	2.10060026632	
